id,opeid,year,loan_default_rate
1188,5301,2011,18.4
1189,4587,2011,22.9
1190,4608,2011,23.1
1191,1275,2011,19
1192,20635,2011,16.4
1193,2439,2011,18.4
1194,5265,2011,12.9
1195,8308,2011,18.1
1196,12031,2011,8.4
1197,1088,2011,21
1198,2649,2011,11.4
1199,11866,2011,21.8
1200,22809,2011,19.1
1201,20921,2011,6
1202,2312,2011,25
1203,1971,2011,17.3
1204,34335,2011,10.9
1205,3273,2011,19.4
1206,4076,2011,24.6
1207,2872,2011,21.4
1208,3549,2011,19.5
1209,30646,2011,14.4
1210,34933,2011,19.6
1211,1906,2011,12.8
1212,2461,2011,17.1
1213,1441,2011,18.6
1214,5006,2011,18.6
1215,3272,2011,12.4
1216,2169,2011,22
1217,8848,2011,11.9
1218,1359,2011,32
1219,1285,2011,17
1220,9549,2011,19.6
1221,21068,2011,13.3
1222,222,2011,12.3
1223,10761,2011,18.2
1224,12907,2011,25.2
1225,39233,2011,17.4
1226,2456,2011,13.3
1227,25083,2011,11.4
1228,2063,2011,13.4
1229,9543,2011,21.2
1230,5525,2011,19.8
1231,6871,2011,16.9
1232,5,2011,12.6
1233,3601,2011,29.4
1234,23301,2011,17.9
1235,3608,2011,17
1236,9314,2011,14.5
1237,22949,2011,30.8
1238,7305,2011,22.4
1239,41302,2011,14.9
1240,20924,2011,17
1241,25227,2011,20.1
1242,5452,2011,31.6
1243,9786,2011,14.2
1244,41562,2011,14.2
1245,21482,2011,9.2
1246,12584,2011,18.9
1247,1543,2011,13.6
1248,4861,2011,15.7
1249,9912,2011,17.4
1250,9507,2011,11.7
1251,1864,2011,21.5
1252,3826,2011,14.2
1253,7936,2011,26
1254,382,2011,27.6
1255,22878,2011,13.5
1256,2514,2011,21.8
1257,2295,2011,13.5
1258,1338,2011,20.3
1259,8495,2011,14.5
1260,23233,2011,23.9
1261,34793,2011,17.3
1262,363,2011,24.5
1263,2471,2011,13.2
1264,41429,2011,16.4
1265,2864,2011,15.9
1266,286,2011,14.2
1267,30116,2011,12.6
1268,26031,2011,8.2
1269,30352,2011,35.8
1270,4145,2011,17.1
1271,8132,2011,17.5
1272,1279,2011,20.8
1273,33733,2011,8.6
1274,30234,2011,5.1
1275,21138,2011,5.4
1276,4007,2011,16.1
1277,2057,2011,18.2
1278,8903,2011,16.8
1279,21002,2011,14.2
1280,1752,2011,17.3
1281,10813,2011,12.8
1282,1742,2011,16.5
1283,10963,2011,20.5
1284,41408,2011,15
1285,36963,2011,13.8
1286,5294,2011,15.7
1287,681,2011,15.9
1288,735,2011,16.2
1289,3625,2011,15.4
1290,21727,2011,13.4
1291,1587,2011,25.1
1292,1292,2011,33.7
1293,2254,2011,17.1
1294,20683,2011,17.6
1295,41632,2011,9.6
1296,36103,2011,20.4
1297,41796,2011,0
1298,3712,2011,14.8
1299,10684,2011,19
1300,23614,2011,15
1301,22769,2011,22
1302,20789,2011,18.7
1303,381,2011,17.3
1304,4506,2011,11
1305,3792,2011,17.9
1306,3141,2011,18.8
1307,3146,2011,20.8
1308,1182,2011,21
1309,3943,2011,11.8
1310,22385,2011,13.5
1311,41337,2011,13.6
1312,21544,2011,9.7
1313,41561,2011,50
1314,32933,2011,29.7
1315,21136,2011,20.9
1316,2875,2011,15.3
1317,10491,2011,17.5
1318,30718,2011,23.5
1319,3662,2011,16.8
1320,2004,2011,11.4
1321,4673,2011,17.6
1322,675,2011,20.3
1323,25769,2011,16.2
1324,2089,2011,13.7
1325,1805,2011,10.6
1326,5757,2011,12.1
1327,2393,2011,18.2
1328,12652,2011,12.8
1329,12425,2011,12.5
1330,22664,2011,8.6
1331,30644,2011,21.7
1332,22116,2011,15
1333,4166,2011,0
1334,8939,2011,20.8
1335,3764,2011,13.7
1336,8878,2011,20.3
1337,5263,2011,16
1338,1028,2011,22
1339,11745,2011,29
1340,2205,2011,11.5
1341,215,2011,15.3
1342,1162,2011,23.2
1343,5461,2011,14.6
1344,24915,2011,19.7
1345,23268,2011,28
1346,25607,2011,23
1347,1485,2011,19
1348,30662,2011,21.1
1349,41274,2011,11.5
1350,39703,2011,9.8
1351,41597,2011,0
1352,38744,2011,13.9
1353,23515,2011,10
1354,41898,2011,0
1355,10195,2011,19.2
1356,31151,2011,15.2
1357,22788,2011,11.5
1358,25844,2011,18.1
1359,31013,2011,10.3
1360,8504,2011,17.5
1361,21686,2011,21.5
1362,34114,2011,10.9
1363,21958,2011,11.7
1364,9976,2011,16.9
1365,1655,2011,37.5
1366,21728,2011,5.3
1367,41649,2011,27.2
1368,21345,2011,20.6
1369,1881,2011,15.3
1370,10148,2011,19.4
1371,8221,2011,18.8
1372,4898,2011,21.8
1373,7191,2011,15.5
1374,384,2011,12.5
1375,20995,2011,13.2
1376,2068,2011,22.5
1377,1514,2011,8.8
1378,1701,2011,31.3
1379,1983,2011,15.1
1380,3758,2011,22.7
1381,3811,2011,14.8
1382,12589,2011,10
1383,12051,2011,22
1384,34263,2011,20.8
1385,3079,2011,22.7
1386,31019,2011,7.2
1387,1477,2011,16.7
1388,237,2011,15.4
1389,835,2011,16.6
1390,1575,2011,14.7
1391,10176,2011,15.4
1392,1428,2011,14.1
1393,11824,2011,16.8
1394,2012,2011,16.3
1395,3539,2011,12
1396,22042,2011,15.8
1397,21928,2011,15.5
1398,20555,2011,15.8
1399,3016,2011,11.8
1400,22356,2011,21.9
1401,30357,2011,12.5
1402,41275,2011,13.3
1403,40823,2011,34.3
1404,11727,2011,20.8
1405,30086,2011,18.2
1406,22033,2011,21.3
1407,23608,2011,14.2
1408,991,2011,10.7
1409,2168,2011,13.5
1410,26161,2011,15.8
1411,9647,2011,17.9
1412,2373,2011,14.7
1413,3812,2011,17
1414,9259,2011,15
1415,34293,2011,22.4
1416,1916,2011,20.8
1417,393,2011,18.3
1418,7691,2011,15.8
1419,3178,2011,28
1420,2226,2011,19.2
1421,22227,2011,20.3
1422,252,2011,13.2
1423,9078,2011,12
1424,4889,2011,25.2
1425,21597,2011,15.6
1426,37293,2011,14.2
1427,42527,2011,
1428,30299,2011,14.1
1429,2935,2011,5
1430,41509,2011,27.4
1431,30514,2011,0
1432,30215,2011,25
1433,456,2011,24.2
1434,21265,2011,11.1
1435,42045,2011,0
1436,7933,2011,19.7
1437,1401,2011,13.6
1438,3941,2011,17.4
1439,1512,2011,19.3
1440,26009,2011,11.4
1441,1017,2011,19.5
1442,30669,2011,28.6
1443,2991,2011,11.9
1444,41702,2011,24
1445,1236,2011,9.7
1446,255,2011,10.3
1447,37634,2011,20.5
1448,522,2011,14.8
1449,21274,2011,21.3
1450,2596,2011,22.1
1451,41173,2011,18
1452,39733,2011,14.4
1453,25578,2011,19.5
1454,1166,2011,10.5
1455,39396,2011,19.8
1456,22562,2011,16.1
1457,21586,2011,8.2
1458,41802,2011,0
1459,41043,2011,2.9
1460,41532,2011,0
1461,21799,2011,19.4
1462,711,2011,14
1463,8404,2011,17.1
1464,22025,2011,18.4
1465,3309,2011,14.2
1466,5001,2011,14.9
1467,3791,2011,16.9
1468,19,2011,13.4
1469,3781,2011,17.1
1470,9981,2011,27
1471,7296,2011,16.4
1472,21173,2011,22.1
1473,2529,2011,16.9
1474,37524,2011,8.6
1475,22897,2011,14.4
1476,25443,2011,12.6
1477,4124,2011,19.5
1478,1346,2011,20.4
1479,9163,2011,16.1
1480,25911,2011,20.5
1481,10387,2011,14.5
1482,6807,2011,14.5
1483,12954,2011,15.6
1484,5373,2011,16
1485,37974,2011,20.9
1486,3133,2011,12.1
1487,1019,2011,10.5
1488,3294,2011,12.7
1489,9764,2011,14.1
1490,3642,2011,17.4
1491,148,2011,14.7
1492,7804,2011,24.9
1493,2624,2011,11.9
1494,3154,2011,16.9
1495,10489,2011,10.5
1496,4866,2011,12.7
1497,23413,2011,18.5
1498,9831,2011,12.5
1499,22955,2011,16.6
1500,42035,2011,0
1501,30274,2011,8.9
1502,25623,2011,0
1503,923,2011,20.4
1504,9748,2011,23.2
1505,1581,2011,16
1506,1089,2011,17.4
1507,4788,2011,18.9
1508,2106,2011,17.1
1509,2876,2011,10.4
1510,2174,2011,18.8
1511,1541,2011,14.4
1512,287,2011,18.2
1513,2597,2011,10
1514,7297,2011,18.1
1515,7119,2011,25.9
1516,3174,2011,16.2
1517,10434,2011,16.3
1518,2296,2011,11.4
1519,21113,2011,15
1520,3685,2011,13.1
1521,30686,2011,13.9
1522,41553,2011,12.5
1523,40384,2011,11.5
1524,12932,2011,13.3
1525,4175,2011,5.5
1526,41442,2011,26.6
1527,26094,2011,14.5
1528,5541,2011,21
1529,2905,2011,18
1530,3671,2011,17.8
1531,1699,2011,18.9
1532,717,2011,16.4
1533,3147,2011,24.1
1534,22751,2011,11.6
1535,33614,2011,12.3
1536,7484,2011,13.9
1537,235,2011,17.4
1538,41812,2011,0
1539,33613,2011,29.8
1540,5532,2011,14.5
1541,25237,2011,3
1542,25459,2011,20.8
1543,22704,2011,10.8
1544,31284,2011,7.1
1545,23258,2011,9.7
1546,2608,2011,9
1547,2385,2011,16.4
1548,1558,2011,20.1
1549,30063,2011,17.6
1550,21108,2011,25.8
1551,2531,2011,14
1552,1121,2011,14.1
1553,1638,2011,13.1
1554,13263,2011,16.9
1555,3376,2011,13.8
1556,25198,2011,22.8
1557,41145,2011,20.5
1558,21696,2011,11.2
1559,20988,2011,19
1560,241,2011,14.9
1561,4646,2011,15.7
1562,217,2011,17.3
1563,2026,2011,15.1
1564,2653,2011,16.2
1565,5291,2011,14
1566,22229,2011,6.3
1567,3163,2011,16
1568,5759,2011,23
1569,756,2011,13.1
1570,34557,2011,15.4
1571,2264,2011,13.2
1572,7912,2011,14.7
1573,1093,2011,10.6
1574,10903,2011,15.6
1575,22246,2011,12.6
1576,3386,2011,18.3
1577,41475,2011,7.2
1578,4134,2011,29.5
1579,41304,2011,27
1580,25419,2011,21.6
1581,41893,2011,0
1582,22982,2011,23.4
1583,3104,2011,10
1584,32883,2011,5.3
1585,3123,2011,13.5
1586,8244,2011,14.1
1587,2058,2011,15.9
1588,342,2011,32.5
1589,3483,2011,17.8
1590,2064,2011,12.7
1591,3591,2011,14.1
1592,1041,2011,17.8
1593,31229,2011,17.4
1594,40033,2011,10.7
1595,23269,2011,11.7
1596,3099,2011,8.8
1597,2322,2011,9.5
1598,21191,2011,16.6
1599,11505,2011,14.2
1600,10151,2011,10.8
1601,1779,2011,11.6
1602,10546,2011,16.8
1603,1098,2011,15.4
1604,35423,2011,14.5
1605,7401,2011,17.3
1606,2011,2011,12.2
1607,1033,2011,10.7
1608,2218,2011,12.3
1609,2144,2011,19.3
1610,1208,2011,14.2
1611,1938,2011,12.3
1612,41671,2011,10
1613,3007,2011,7.3
1614,2528,2011,13.6
1615,3819,2011,8.6
1616,39073,2011,22.2
1617,40883,2011,0
1618,22034,2011,20.6
1619,7375,2011,19.2
1620,23635,2011,22.8
1621,40063,2011,11.9
1622,41677,2011,0
1623,5304,2011,14.3
1624,1345,2011,9.3
1625,31081,2011,17.6
1626,8078,2011,16
1627,24973,2011,22.7
1628,198,2011,12.5
1629,2533,2011,12.7
1630,21049,2011,17.4
1631,1094,2011,15.5
1632,12068,2011,27.5
1633,41836,2011,0
1634,37343,2011,16.6
1635,22205,2011,9.3
1636,7938,2011,26.1
1637,2083,2011,22.4
1638,9459,2011,18.8
1639,3961,2011,20.2
1640,4641,2011,18.6
1641,2944,2011,19.3
1642,21192,2011,8.9
1643,41298,2011,28.4
1644,41473,2011,9
1645,12984,2011,29.7
1646,1034,2011,17.3
1647,30948,2011,9.6
1648,26038,2011,28.8
1649,41495,2011,0
1650,21519,2011,14.9
1651,1358,2011,16
1652,3408,2011,10.3
1653,3558,2011,15.5
1654,33723,2011,13.8
1655,20603,2011,11.3
1656,25383,2011,14.3
1657,3564,2011,12.5
1658,3439,2011,32.1
1659,9994,2011,8.3
1660,33326,2011,21.7
1661,3041,2011,11.6
1662,30682,2011,17.8
1663,39413,2011,14.1
1664,23577,2011,17.1
1665,1209,2011,8.3
1666,7635,2011,17.5
1667,41254,2011,14.4
1668,41183,2011,13.8
1669,30308,2011,17.5
1670,26063,2011,13.6
1671,30634,2011,6.3
1672,22022,2011,30.1
1673,6975,2011,16.1
1674,21286,2011,16.2
1675,39353,2011,12.2
1676,2314,2011,18.8
1677,22024,2011,11.1
1678,33164,2011,10
1679,22939,2011,7.6
1680,41498,2011,5.2
1681,3522,2011,11.5
1682,2859,2011,15.3
1683,3181,2011,18.8
1684,2694,2011,17.6
1685,2172,2011,17.9
1686,6931,2011,18
1687,10248,2011,13.4
1688,1959,2011,16.8
1689,38083,2011,11.3
1690,2939,2011,10
1691,34685,2011,12.7
1692,25568,2011,15.5
1693,3467,2011,10.3
1694,11941,2011,21
1695,2201,2011,28.3
1696,25395,2011,14.7
1697,30726,2011,6.9
1698,22062,2011,11.6
1699,25595,2011,10.3
1700,2663,2011,13
1701,2332,2011,12.9
1702,3765,2011,20.6
1703,32943,2011,15.3
1704,348,2011,10.2
1705,2175,2011,15.4
1706,1022,2011,16.6
1707,2881,2011,11.6
1708,1486,2011,23.1
1709,8537,2011,13.2
1710,7555,2011,14.9
1711,1555,2011,10.5
1712,25283,2011,6.9
1713,25994,2011,12.5
1714,31249,2011,17.8
1715,2896,2011,15.9
1716,7228,2011,11.9
1717,5429,2011,14.6
1718,35983,2011,18.4
1719,22172,2011,7.2
1720,20987,2011,11.1
1721,20984,2011,14.2
1722,7362,2011,8.9
1723,2176,2011,16.6
1724,6811,2011,13.4
1725,1675,2011,20.5
1726,25039,2011,6.2
1727,30978,2011,13.1
1728,26127,2011,22.3
1729,22368,2011,24.2
1730,30088,2011,25
1731,30844,2011,17.2
1732,2656,2011,16.2
1733,40593,2011,1.5
1734,41892,2011,0
1735,33473,2011,6
1736,41313,2011,29.4
1737,22574,2011,22.8
1738,21721,2011,19.2
1739,31795,2011,9
1740,4586,2011,20.4
1741,35493,2011,12.8
1742,2017,2011,12.9
1743,5534,2011,13.8
1744,10405,2011,21.5
1745,9236,2011,13
1746,30716,2011,16.3
1747,2583,2011,10.5
1748,21316,2011,25.9
1749,3774,2011,11.4
1750,3777,2011,16
1751,21634,2011,15.5
1752,344,2011,15
1753,41574,2011,10.8
1754,23438,2011,11.1
1755,1563,2011,17.3
1756,2265,2011,1.8
1757,4996,2011,15.6
1758,3727,2011,13.6
1759,7502,2011,20.3
1760,5252,2011,16.9
1761,2549,2011,17
1762,3179,2011,16.3
1763,9256,2011,13.3
1764,40383,2011,18.7
1765,757,2011,14.5
1766,30359,2011,15.2
1767,293,2011,10.8
1768,418,2011,5.2
1769,9156,2011,16.9
1770,25193,2011,21
1771,25282,2011,13.6
1772,22904,2011,14.5
1773,1115,2011,7.1
1774,35844,2011,11.2
1775,3634,2011,32.2
1776,3478,2011,13.7
1777,1815,2011,13.9
1778,1559,2011,12.4
1779,21715,2011,12
1780,22195,2011,23.6
1781,3069,2011,15.9
1782,3499,2011,12.9
1783,9194,2011,11.2
1784,8071,2011,10.8
1785,1002,2011,13.9
1786,793,2011,17.8
1787,1589,2011,8.3
1788,6789,2011,13.2
1789,265,2011,13.3
1790,2735,2011,11
1791,30819,2011,22.7
1792,11133,2011,11
1793,21963,2011,20.8
1794,11484,2011,14.7
1795,36543,2011,14.1
1796,7465,2011,13
1797,34033,2011,14.2
1798,3761,2011,13
1799,34145,2011,10.1
1800,22759,2011,26.2
1801,41706,2011,13.3
1802,408,2011,9
1803,959,2011,29.8
1804,13189,2011,15.7
1805,4128,2011,14.5
1806,2124,2011,14.2
1807,12461,2011,25.4
1808,2928,2011,13.2
1809,773,2011,8
1810,30258,2011,15.4
1811,11689,2011,10.7
1812,30663,2011,28.7
1813,31147,2011,13.5
1814,1287,2011,16.3
1815,3614,2011,23.2
1816,35553,2011,13.1
1817,2033,2011,17.7
1818,25732,2011,9.3
1819,22774,2011,11.6
1820,1924,2011,20.3
1821,4126,2011,12
1822,26192,2011,27.2
1823,30972,2011,16.1
1824,13218,2011,9.6
1825,8368,2011,4.1
1826,2986,2011,16
1827,1544,2011,18
1828,2582,2011,12
1829,25594,2011,16.8
1830,1063,2011,11.6
1831,5537,2011,16.8
1832,1621,2011,11.3
1833,31239,2011,15.5
1834,105,2011,13
1835,21122,2011,24.6
1836,20739,2011,18.8
1837,1245,2011,17
1838,37063,2011,22.7
1839,23417,2011,8.8
1840,10006,2011,12.4
1841,23343,2011,5.8
1842,1472,2011,13.4
1843,12881,2011,12.3
1844,41548,2011,21.4
1845,9419,2011,14.7
1846,4135,2011,13.8
1847,10418,2011,10.8
1848,38413,2011,10
1849,2855,2011,17.4
1850,2643,2011,9.7
1851,9936,2011,16.3
1852,2173,2011,12.5
1853,25306,2011,14.2
1854,10913,2011,17.6
1855,6901,2011,12
1856,21123,2011,13.3
1857,22455,2011,17.2
1858,2101,2011,18.6
1859,30977,2011,28.4
1860,22755,2011,0
1861,41492,2011,15.7
1862,1716,2011,13.2
1863,31161,2011,12.5
1864,2294,2011,14.2
1865,9283,2011,12.9
1866,36633,2011,11.6
1867,30917,2011,14.2
1868,15,2011,12.3
1869,2868,2011,19.5
1870,11462,2011,12.4
1871,33803,2011,23.2
1872,7573,2011,19.2
1873,20917,2011,10.3
1874,7694,2011,15.4
1875,2946,2011,11.2
1876,2877,2011,9.2
1877,33163,2011,25
1878,1773,2011,10.9
1879,1497,2011,14.6
1880,9284,2011,29.5
1881,9989,2011,12.2
1882,35344,2011,8.4
1883,531,2011,17.4
1884,39173,2011,12
1885,4141,2011,9.6
1886,1258,2011,14
1887,24943,2011,28.7
1888,10055,2011,11.5
1889,23396,2011,20
1890,23285,2011,17
1891,9621,2011,16.9
1892,3627,2011,23.3
1893,22606,2011,11.4
1894,3436,2011,13.1
1895,2812,2011,11.8
1896,7692,2011,9.2
1897,3424,2011,14.4
1898,30054,2011,20.2
1899,2071,2011,12.9
1900,7115,2011,8.6
1901,1284,2011,17
1902,10993,2011,13.9
1903,2055,2011,19.8
1904,36454,2011,12.1
1905,38043,2011,18
1906,9797,2011,12
1907,30249,2011,11.8
1908,21003,2011,14.4
1909,1324,2011,12.8
1910,5288,2011,12.7
1911,41877,2011,11.7
1912,31443,2011,11.1
1913,41782,2011,0
1914,102,2011,11.3
1915,22188,2011,18.7
1916,2954,2011,15.9
1917,9651,2011,11.1
1918,22913,2011,16.3
1919,4617,2011,8.9
1920,1988,2011,13.2
1921,3747,2011,12.3
1922,23411,2011,9.5
1923,3183,2011,18.7
1924,30012,2011,7.2
1925,7253,2011,17.7
1926,1913,2011,22.9
1927,35134,2011,12.6
1928,41471,2011,16.2
1929,23123,2011,15.6
1930,2331,2011,17.2
1931,11523,2011,6
1932,22608,2011,25
1933,12351,2011,19.6
1934,30021,2011,15
1935,2118,2011,14.2
1936,26001,2011,8.1
1937,39823,2011,3.7
1938,3726,2011,8.5
1939,2025,2011,9.9
1940,1949,2011,15
1941,3541,2011,13.4
1942,974,2011,13.6
1943,1972,2011,15.9
1944,489,2011,15.6
1945,2697,2011,14.1
1946,3688,2011,13.4
1947,1613,2011,15.8
1948,20923,2011,14
1949,2537,2011,13.2
1950,125,2011,13.4
1951,1286,2011,10.8
1952,30763,2011,16.7
1953,10147,2011,9.5
1954,1255,2011,19.1
1955,41269,2011,28.1
1956,2522,2011,20
1957,12896,2011,14.1
1958,22879,2011,10.7
1959,25372,2011,17.9
1960,41883,2011,0
1961,2285,2011,34.3
1962,10741,2011,6.1
1963,2961,2011,11.7
1964,3624,2011,12.9
1965,42439,2011,
1966,2704,2011,16.9
1967,40743,2011,12.1
1968,2171,2011,12.5
1969,6777,2011,17.2
1970,25779,2011,13.8
1971,3039,2011,10.2
1972,1969,2011,10.5
1973,9765,2011,13.1
1974,7265,2011,20.2
1975,31823,2011,12.6
1976,41491,2011,20
1977,30752,2011,8.1
1978,8217,2011,8.3
1979,21842,2011,2.4
1980,1272,2011,25
1981,24905,2011,25
1982,7713,2011,17
1983,11631,2011,22.2
1984,41576,2011,10
1985,32663,2011,6.6
1986,6681,2011,0
1987,34194,2011,0
1988,1459,2011,14.9
1989,2002,2011,13.7
1990,23178,2011,8.9
1991,6942,2011,11.2
1992,2177,2011,19.3
1993,1834,2011,17.9
1994,1705,2011,19.4
1995,11799,2011,18.3
1996,3306,2011,10.7
1997,1393,2011,8.5
1998,3167,2011,17.5
1999,2912,2011,10.3
2000,4893,2011,15.3
2001,41922,2011,0
2002,26238,2011,16.2
2003,41445,2011,12.9
2004,1286,2011,22.3
2005,25511,2011,15.3
2006,2441,2011,12
2007,1506,2011,12.2
2008,7394,2011,14.1
2009,8178,2011,17.4
2010,1925,2011,12.4
2011,3965,2011,12.9
2012,55,2011,11.6
2013,1429,2011,9.8
2014,1933,2011,8.2
2015,41528,2011,11.1
2016,1639,2011,10.6
2017,41714,2011,17.6
2018,41741,2011,25
2019,37464,2011,16.1
2020,33243,2011,9.9
2021,2144,2011,12.3
2022,23407,2011,7.6
2023,41658,2011,7.1
2024,24975,2011,23.8
2025,21371,2011,17.7
2026,20902,2011,6.1
2027,3487,2011,12.4
2028,21732,2011,16.5
2029,7764,2011,14.3
2030,2856,2011,10.8
2031,324,2011,14.2
2032,30425,2011,16.5
2033,2123,2011,14.9
2034,9047,2011,22.9
2035,30623,2011,17.9
2036,30198,2011,19.3
2037,3689,2011,12.5
2038,8037,2011,9.8
2039,21448,2011,11.5
2040,2953,2011,9.2
2041,2911,2011,17.2
2042,1904,2011,16.4
2043,6136,2011,14.2
2044,23408,2011,17.8
2045,1502,2011,11
2046,2473,2011,12.8
2047,1951,2011,11.6
2048,25185,2011,8.8
2049,2607,2011,13.5
2050,7921,2011,22
2051,10819,2011,23.5
2052,30982,2011,7.8
2053,41754,2011,33.3
2054,41738,2011,26.3
2055,36173,2011,12.5
2056,40433,2011,9
2057,11098,2011,3.3
2058,41859,2011,0
2059,3051,2011,14.7
2060,3897,2011,10.1
2061,7954,2011,15.8
2062,12606,2011,17.7
2063,3168,2011,15.6
2064,25882,2011,8.7
2065,35933,2011,8.4
2066,1547,2011,5.6
2067,3109,2011,26.5
2068,8655,2011,7.7
2069,1205,2011,16.9
2070,25548,2011,16.3
2071,3929,2011,12.8
2072,25326,2011,7
2073,21596,2011,5.6
2074,5335,2011,14.7
2075,30265,2011,9.5
2076,1047,2011,13.2
2077,2249,2011,12
2078,3612,2011,12.1
2079,1469,2011,15
2080,2315,2011,15.2
2081,2062,2011,16.1
2082,39153,2011,29.8
2083,23405,2011,14.1
2084,2117,2011,10
2085,41628,2011,29.4
2086,33673,2011,14.1
2087,37663,2011,12.4
2088,23586,2011,19.4
2089,13006,2011,9.8
2090,31025,2011,9.7
2091,41708,2011,0
2092,1049,2011,14.9
2093,3639,2011,13.3
2094,42485,2011,
2095,2691,2011,17.5
2096,9664,2011,17.2
2097,30375,2011,14.2
2098,9226,2011,11
2099,993,2011,11.5
2100,345,2011,8.3
2101,8284,2011,12.5
2102,8918,2011,12.7
2103,2993,2011,12.3
2104,3693,2011,13
2105,25849,2011,8.3
2106,5267,2011,11.8
2107,1191,2011,15.4
2108,23047,2011,7.8
2109,39683,2011,5.5
2110,37333,2011,19
2111,1756,2011,23.5
2112,3661,2011,9.8
2113,2021,2011,12.6
2114,2488,2011,15.8
2115,2581,2011,10.6
2116,41143,2011,6.9
2117,2559,2011,12.2
2118,21531,2011,12.2
2119,6982,2011,11.6
2120,3426,2011,12.7
2121,41348,2011,25
2122,32054,2011,13.9
2123,40723,2011,12.5
2124,41063,2011,18.7
2125,20912,2011,21.4
2126,41306,2011,21.4
2127,21664,2011,19
2128,7459,2011,9.5
2129,2674,2011,6.2
2130,10727,2011,18.5
2131,1963,2011,12.8
2132,7303,2011,26.5
2133,10998,2011,9.6
2134,3823,2011,18.1
2135,2692,2011,13.4
2136,328,2011,9.6
2137,3818,2011,8.3
2138,1936,2011,12
2139,25827,2011,10.6
2140,13095,2011,12.7
2141,41659,2011,0
2142,41387,2011,17.1
2143,12452,2011,13
2144,12026,2011,12.2
2145,7388,2011,18
2146,1163,2011,10.5
2147,37003,2011,13.6
2148,41694,2011,0
2149,26213,2011,9.7
2150,22359,2011,3.7
2151,42542,2011,
2152,3939,2011,0
2153,394,2011,0
2154,5026,2011,0
2155,5027,2011,0
2156,5028,2011,0
2157,5029,2011,0
2158,22827,2011,0
2159,22828,2011,0
2160,393801,2011,
2161,393810,2011,
2162,30955,2011,6.3
2163,1893,2011,8.3
2164,2611,2011,12
2165,22884,2011,10.9
2166,2005,2011,8.6
2167,21,2011,10.8
2168,10922,2011,11.8
2169,9407,2011,16.6
2170,2638,2011,6.7
2171,3466,2011,11.2
2172,21107,2011,6.5
2173,4711,2011,12.1
2174,21059,2011,12.1
2175,11519,2011,14.7
2176,35533,2011,19.4
2177,22655,2011,16.5
2178,8959,2011,17.4
2179,13153,2011,6.2
2180,25524,2011,22.7
2181,41454,2011,22.7
2182,40213,2011,15.7
2183,23257,2011,21.1
2184,1399,2011,10.2
2185,3581,2011,13.5
2186,22449,2011,11.9
2187,20794,2011,17.1
2188,2996,2011,12.1
2189,3527,2011,11.4
2190,261,2011,5.8
2191,25688,2011,11.2
2192,9089,2011,8
2193,2937,2011,10.8
2194,26023,2011,8.8
2195,30745,2011,5.4
2196,40353,2011,28.1
2197,39973,2011,11.1
2198,21993,2011,19
2199,8424,2011,7.3
2200,8906,2011,18
2201,3297,2011,12.9
2202,2559,2011,10.3
2203,3946,2011,16.4
2204,2308,2011,12.1
2205,2333,2011,16.6
2206,23166,2011,11.4
2207,1958,2011,12.8
2208,30891,2011,11.6
2209,25212,2011,22.5
2210,1955,2011,12.8
2211,4147,2011,6.5
2212,35573,2011,7.2
2213,41468,2011,32.5
2214,12929,2011,16.8
2215,21904,2011,15.3
2216,4155,2011,8
2217,1828,2011,10.9
2218,1694,2011,13.8
2219,253,2011,11.4
2220,1016,2011,13.4
2221,1591,2011,12.1
2222,2857,2011,11.8
2223,7819,2011,11.4
2224,10097,2011,16.3
2225,2914,2011,12
2226,4513,2011,15.1
2227,2398,2011,18
2228,10161,2011,14.2
2229,32503,2011,8.1
2230,24926,2011,13.7
2231,23303,2011,16.3
2232,41854,2011,0
2233,31109,2011,18.1
2234,20973,2011,16
2235,4174,2011,0
2236,8658,2011,18.6
2237,23251,2011,14
2238,2386,2011,3.3
2239,3161,2011,16.4
2240,10402,2011,16.7
2241,1975,2011,10.3
2242,20748,2011,10.3
2243,12561,2011,15
2244,8611,2011,15.6
2245,23108,2011,12.7
2246,31153,2011,5.8
2247,1071,2011,3.7
2248,38814,2011,16.6
2249,41398,2011,16.6
2250,2211,2011,17.1
2251,24951,2011,18.9
2252,31603,2011,14.4
2253,22171,2011,10
2254,3152,2011,10.5
2255,1585,2011,9.2
2256,3531,2011,13.1
2257,3419,2011,8.8
2258,2502,2011,9.9
2259,3035,2011,7.4
2260,1703,2011,11.3
2261,3085,2011,7.9
2262,25034,2011,8.9
2263,361,2011,9.7
2264,3427,2011,8.7
2265,8189,2011,9.3
2266,9739,2011,12.7
2267,6941,2011,12.9
2268,21836,2011,8.5
2269,5399,2011,8
2270,21178,2011,8.7
2271,4125,2011,14.2
2272,41631,2011,0
2273,21061,2011,32.1
2274,34455,2011,12.5
2275,9899,2011,10
2276,41448,2011,10
2277,888,2011,8.5
2278,41624,2011,6.6
2279,22443,2011,12.5
2280,25388,2011,20
2281,22454,2011,18.1
2282,11735,2011,17.3
2283,22842,2011,16
2284,41394,2011,9.2
2285,31993,2011,6.8
2286,21951,2011,6.1
2287,36353,2011,0
2288,2053,2011,7.9
2289,136,2011,13.4
2290,10198,2011,11.6
2291,2301,2011,12.1
2292,11161,2011,12.1
2293,1816,2011,15.1
2294,4736,2011,9.5
2295,279,2011,9.1
