UNITID,cohort_status8,cohort_status13,cohort_status15,cohort_status29,cohort_status30,under_certi_award_level1,under_degree_award_level3,grad_degree_award_level7,grad_certi_award_level6,total_studentcount_1,undrgradstudentcount_2,gradstudentcount_4,inst_activity_type,inst_act_ugcredit_hrs,inst_act_gradcredit_hrs,ug_student_perthousandstudent,ug_average_sch_studentperay,grad_average_sch_studentperay,ug_degrees_perthousand_ugstudent,ug_certi_perthousand_ugstudent,graddegree_perthousandgradstudent,grad_certi_perthousand_gradstudent,bachelordegree_4yeargradrate,bachelordegree_6yeargradrate,associatedegree_certi3yeargradrate
110662,4735,3400,129,0,0,0,0,5926,0,43378,30815,12563,2,1325634,391039,711,44,31.12624373,0,0,471.7026188,0,0.718057022,0.027243928,NULL
110671,4401,1949,156,0,0,0,0,1118,0,22838,20018,2820,2,818608,96472,877,41,34.20992908,0,0,396.4539007,0,0.442853897,0.035446489,NULL
110680,4254,2428,200,0,0,0,0,2428,0,31434,25436,5998,2,1126078,195576,810,45,32.60686896,0,0,404.8016005,0,0.570756935,0.047014575,NULL
110705,4362,3018,85,0,0,0,0,1108,160,23851,20807,3044,2,899774,112891,873,44,37.08639947,0,0,363.9947438,52.56241787,0.691884457,0.019486474,NULL
110714,3809,2097,114,0,0,0,0,504,18,18130,16497,1633,2,712119,57078,910,44,34.95284752,0,0,308.6344152,11.02265769,0.550538199,0.029929115,NULL
111009,0,0,0,322,228,0,46,0,0,661,661,0,2,19935,,1000,31,NULL,69.59152799,0,NULL,NULL,NULL,NULL,0.708074534
111081,171,110,1,0,0,0,0,370,4,1512,1012,500,2,29640,11814,670,30,23.628,0,0,740,8,0.643274854,0.005847953,NULL
111188,153,64,4,0,0,0,0,32,0,1062,1062,0,2,38083,,1000,36,NULL,0,0,NULL,NULL,0.418300654,0.026143791,NULL
111434,0,0,0,309,49,576,840,0,0,10812,10812,0,2,101995,,1000,10,NULL,77.69145394,53.27413984,NULL,NULL,NULL,NULL,0.158576052
111461,0,0,0,949,341,180,2708,0,0,30998,30998,0,2,377408,,1000,13,NULL,87.36047487,5.806826247,NULL,NULL,NULL,NULL,0.359325606
111887,0,0,0,1445,216,720,2212,0,0,27467,27467,0,2,405216,,1000,15,NULL,80.53300324,26.21327411,NULL,NULL,NULL,NULL,0.149480969
111896,0,0,0,212,41,114,496,0,0,8303,8303,0,2,72919,,1000,9,NULL,59.7374443,13.72997712,NULL,NULL,NULL,NULL,0.193396226
111920,0,0,0,673,189,422,1652,0,0,18300,18300,0,2,228826,,1000,13,NULL,90.27322404,23.06010929,NULL,NULL,NULL,NULL,0.280832095
111939,0,0,0,750,154,490,3810,0,0,25305,25305,0,2,356617,,1000,15,NULL,150.5631298,19.3637621,NULL,NULL,NULL,NULL,0.205333333
111948,960,558,31,0,0,0,0,1028,0,8648,6501,2147,2,189669,27419,752,30,12.77084304,0,0,478.8076386,0,0.58125,0.032291667,NULL
112075,326,154,7,0,0,0,0,1696,0,5379,2179,3200,2,59406,41995,406,28,13.1234375,0,0,530,0,0.472392638,0.021472393,NULL
112084,55,17,0,0,0,0,20,0,24,1099,1099,0,2,26285,0,1000,24,NULL,18.19836215,0,NULL,NULL,0.309090909,0,NULL
112172,0,0,0,834,274,464,3942,0,0,17483,17483,0,2,281533,,1000,17,NULL,225.4761769,26.54006749,NULL,NULL,NULL,NULL,0.32853717
112190,0,0,0,1667,444,3974,1974,0,0,38132,38132,0,2,483412,,1000,13,NULL,51.76754432,104.2169307,NULL,NULL,NULL,NULL,0.266346731
112260,320,256,2,0,0,0,0,60,0,1346,1332,14,2,39881,462,990,30,33,0,0,4285.714286,0,0.8,0.00625,NULL
112385,0,0,0,164,27,1106,2966,0,0,18330,18330,0,2,162365,,1000,9,NULL,161.8112384,60.33824332,NULL,NULL,NULL,NULL,0.164634146
112394,14,0,4,0,0,0,0,14,0,757,745,12,2,13738,147,985,19,12.25,0,0,1166.666667,0,0,0.285714286,NULL
112446,17,7,6,0,0,0,316,76,0,1230,756,474,2,33240,8160,615,44,17.21518987,417.989418,0,160.3375527,0,0.411764706,0.352941176,NULL
112561,0,0,0,241,55,264,466,0,0,3866,3866,0,2,47238,,1000,13,NULL,120.5380238,68.2876358,NULL,NULL,NULL,NULL,0.228215768
112570,42,14,0,0,0,0,8,0,0,383,383,0,2,14884,,1000,39,NULL,20.88772846,0,NULL,NULL,0.333333333,0,NULL
112686,0,0,0,291,32,162,524,0,0,12589,12589,0,2,131918,,1000,11,NULL,41.62363969,12.86837715,NULL,NULL,NULL,NULL,0.109965636
112826,0,0,0,348,67,388,1182,0,0,10670,10670,0,2,127153,,1000,12,NULL,110.7778819,36.36363636,NULL,NULL,NULL,NULL,0.192528736
113096,0,0,0,603,159,738,1450,0,0,19860,19860,0,2,273892,,1000,14,NULL,73.01107754,37.16012085,NULL,NULL,NULL,NULL,0.263681592
113111,0,0,0,413,104,546,1016,0,0,7476,7476,0,2,107347,,1000,15,NULL,135.9015516,73.03370787,NULL,NULL,NULL,NULL,0.251815981
113193,0,0,0,1015,289,80,1664,0,0,13399,13399,0,2,189138,,1000,15,NULL,124.1883723,5.970594821,NULL,NULL,NULL,NULL,0.284729064
113218,0,0,0,396,82,154,1346,0,0,13614,13614,0,2,142054,,1000,11,NULL,98.86881152,11.31188482,NULL,NULL,NULL,NULL,0.207070707
113236,0,0,0,809,291,1258,1926,0,0,20551,20551,0,2,281709,,1000,14,NULL,93.71806725,61.21356625,NULL,NULL,NULL,NULL,0.359703337
113333,0,0,0,2355,1395,864,3022,0,0,35540,35540,0,2,755312,,1000,22,NULL,85.03095104,24.3106359,NULL,NULL,NULL,NULL,0.592356688
113573,0,0,0,742,167,202,1244,0,0,11559,11559,0,2,176262,,1000,16,NULL,107.6217666,17.47556017,NULL,NULL,NULL,NULL,0.225067385
113582,12,4,0,0,0,0,0,0,0,246,246,0,2,5202,,1000,22,NULL,0,0,NULL,NULL,0.333333333,0,NULL
113634,0,0,0,1171,461,1228,2466,0,0,30162,30162,0,2,404465,,1000,14,NULL,81.75850408,40.71348054,NULL,NULL,NULL,NULL,0.393680615
113698,267,146,1,0,0,0,0,390,0,2404,1789,615,2,44201,9978,745,25,16.22439024,0,0,634.1463415,0,0.546816479,0.003745318,NULL
113856,0,0,0,1422,425,2688,3290,0,0,52110,52110,0,2,527439,,1000,11,NULL,63.13567453,51.58318941,NULL,NULL,NULL,NULL,0.298874824
113980,0,0,0,1618,480,494,3966,0,0,32178,32178,0,2,436070,,1000,14,NULL,123.2519112,15.35210392,NULL,NULL,NULL,NULL,0.296662546
114266,0,0,0,483,114,172,1076,0,0,11272,11272,0,2,94832,,1000,9,NULL,95.45777147,15.25904897,NULL,NULL,NULL,NULL,0.236024845
114354,122,66,9,0,0,0,3062,0,0,4650,4650,0,2,149526,,1000,33,NULL,658.4946237,0,NULL,NULL,0.540983607,0.073770492,NULL
114433,0,0,0,243,71,136,452,0,0,3476,3476,0,2,32695,,1000,10,NULL,130.0345224,39.12543153,NULL,NULL,NULL,NULL,0.29218107
114716,0,0,0,966,538,88,1412,0,0,28517,28517,0,2,448114,,1000,16,NULL,49.51432479,3.085878599,NULL,NULL,NULL,NULL,0.556935818
114789,0,0,0,1471,262,808,2260,0,0,30162,30162,0,2,396513,,1000,14,NULL,74.92871825,26.78867449,NULL,NULL,NULL,NULL,0.178110129
114813,147,72,0,0,0,0,0,444,30,4103,2897,1206,2,71127,19486,707,25,16.15754561,0,0,368.159204,24.87562189,0.489795918,0,NULL
114859,0,0,0,765,219,146,3224,0,0,33499,33499,0,2,475307,,1000,15,NULL,96.24167886,4.358339055,NULL,NULL,NULL,NULL,0.28627451
114938,0,0,0,412,106,712,882,0,0,9570,9570,0,2,100170,,1000,11,NULL,92.1630094,74.39916405,NULL,NULL,NULL,NULL,0.257281553
115001,0,0,0,970,176,338,906,0,0,19918,19918,0,2,346241,,1000,18,NULL,45.48649463,16.96957526,NULL,NULL,NULL,NULL,0.181443299
115126,0,0,0,1143,400,444,1920,0,0,17752,17752,0,2,237925,,1000,14,NULL,108.1568274,25.01126634,NULL,NULL,NULL,NULL,0.349956255
115296,0,0,0,1257,272,310,3426,0,0,25215,25215,0,2,339918,,1000,14,NULL,135.8715051,12.29426928,NULL,NULL,NULL,NULL,0.216388226
115393,0,0,0,760,194,0,1494,0,0,13721,13721,0,2,168279,,1000,13,NULL,108.8841921,0,NULL,NULL,NULL,NULL,0.255263158
115409,202,171,4,0,0,0,0,0,0,814,814,0,2,25992,,1000,32,NULL,0,0,NULL,NULL,0.846534653,0.01980198,NULL
115454,0,0,0,110,38,2,932,0,0,1778,1778,0,2,54506,,1000,31,NULL,524.1844769,1.124859393,NULL,NULL,NULL,NULL,0.345454545
115472,0,0,0,213,75,8,1354,0,0,2556,2556,0,2,82056,,1000,33,NULL,529.7339593,3.129890454,NULL,NULL,NULL,NULL,0.352112676
115490,0,0,0,95,52,14,1326,0,0,2552,2552,0,2,81958,,1000,33,NULL,519.5924765,5.485893417,NULL,NULL,NULL,NULL,0.547368421
115515,0,0,0,59,25,6,686,0,0,1628,1628,0,2,47929,,1000,30,NULL,421.3759214,3.685503686,NULL,NULL,NULL,NULL,0.423728814
115533,0,0,0,170,60,22,1048,0,0,2289,2289,0,2,72629,,1000,32,NULL,457.8418523,9.611183923,NULL,NULL,NULL,NULL,0.352941176
115728,109,30,6,0,0,0,0,324,60,1538,953,585,2,24209,8653,620,26,14.79145299,0,0,553.8461538,102.5641026,0.275229358,0.055045872,NULL
115755,1168,147,113,0,0,0,0,226,0,8854,8287,567,2,217264,7450,936,27,13.13932981,0,0,398.5890653,0,0.125856164,0.096746575,NULL
115773,31,19,1,0,0,0,158,16,0,1376,1121,255,2,34368,1672,815,31,6.556862745,140.9455843,0,62.74509804,0,0.612903226,0.032258065,NULL
115861,0,0,0,783,195,970,1568,0,0,9674,9674,0,2,168276,,1000,18,NULL,162.0839363,100.2687616,NULL,NULL,NULL,NULL,0.249042146
116439,0,0,0,1106,435,186,1682,0,0,18618,18618,0,2,250471,,1000,14,NULL,90.34267913,9.990331937,NULL,NULL,NULL,NULL,0.393309222
116466,1,0,0,0,0,0,618,0,0,2018,2018,0,2,58176,,1000,29,NULL,306.2438057,0,NULL,NULL,0,0,NULL
116475,6,2,0,0,0,0,218,0,0,987,987,0,2,26548,,1000,27,NULL,220.8713273,0,NULL,NULL,0.333333333,0,NULL
116484,0,0,0,0,0,0,454,0,0,1398,1398,0,2,39673,,1000,29,NULL,324.7496423,0,NULL,NULL,NULL,NULL,NULL
116846,11,3,1,0,0,0,0,68,0,233,114,119,2,3420,2856,490,30,24,0,0,571.4285714,0,0.272727273,0.090909091,NULL
117052,0,0,0,1584,389,1380,1546,0,0,18452,18452,0,2,249960,,1000,14,NULL,83.78495556,74.7886408,NULL,NULL,NULL,NULL,0.245580808
117104,46,7,4,0,0,0,42,26,0,699,634,65,2,13131,885,908,21,13.61538462,66.24605678,0,400,0,0.152173913,0.086956522,NULL
117113,181,85,0,0,0,0,356,0,0,2644,2644,0,2,89905,,1000,35,NULL,134.6444781,0,NULL,NULL,0.46961326,0,NULL
117140,297,121,5,0,0,20,0,2314,492,10923,6382,4541,2,140038,60128,585,22,13.24113631,0,3.133813851,509.5793878,108.3461793,0.407407407,0.016835017,NULL
117168,58,15,0,0,0,0,0,22,6,582,549,33,2,14328,803,944,27,24.33333333,0,0,666.6666667,181.8181818,0.25862069,0,NULL
117195,0,0,0,157,49,18,258,0,0,5373,5373,0,2,61870,,1000,12,NULL,48.01786711,3.350083752,NULL,NULL,NULL,NULL,0.312101911
117247,0,0,0,300,71,136,566,0,0,18748,18748,0,2,170923,,1000,10,NULL,30.18988692,7.254107105,NULL,NULL,NULL,NULL,0.236666667
117274,0,0,0,153,24,0,382,0,0,4912,4912,0,2,42902,,1000,9,NULL,77.76872964,0,NULL,NULL,NULL,NULL,0.156862745
117575,0,0,0,0,0,0,0,60,0,232,90,142,2,1567,2053,388,18,14.45774648,0,0,422.5352113,0,NULL,NULL,NULL
117627,221,53,14,0,0,0,0,186,0,3111,2493,618,2,87449,8321,802,36,13.46440129,0,0,300.9708738,0,0.239819005,0.063348416,NULL
117645,0,0,0,1684,396,1450,2064,0,0,30644,30644,0,2,474158,,1000,16,NULL,67.35413131,47.31758256,NULL,NULL,NULL,NULL,0.235154394
117690,0,0,0,582,129,54,1582,0,0,14113,14113,0,2,169438,,1000,13,NULL,112.0952313,3.826259477,NULL,NULL,NULL,NULL,0.221649485
117706,0,0,0,839,234,806,2342,0,0,28454,28454,0,2,371199,,1000,14,NULL,82.30828706,28.32642159,NULL,NULL,NULL,NULL,0.278903456
117715,0,0,0,147,22,24,962,0,0,11996,11996,0,2,124054,,1000,11,NULL,80.1933978,2.000666889,NULL,NULL,NULL,NULL,0.149659864
117724,0,0,0,478,102,768,798,0,0,20878,20878,0,2,234827,,1000,12,NULL,38.22205192,36.78513268,NULL,NULL,NULL,NULL,0.213389121
117733,0,0,0,734,155,580,1582,0,0,27301,27301,0,2,310961,,1000,12,NULL,57.94659536,21.24464305,NULL,NULL,NULL,NULL,0.211171662
117751,189,101,6,0,0,0,0,194,0,1760,1261,499,2,36094,8154,717,29,16.34068136,0,0,388.7775551,0,0.534391534,0.031746032,NULL
117788,0,0,0,692,117,934,992,0,0,31207,31207,0,2,341360,,1000,11,NULL,31.78773993,29.92918256,NULL,NULL,NULL,NULL,0.169075145
117867,0,0,0,438,70,2,1674,0,0,13233,13233,0,2,152011,,1000,12,NULL,126.501927,0.151137308,NULL,NULL,NULL,NULL,0.159817352
117894,0,0,0,528,166,1156,2040,0,0,12217,12217,0,2,159730,,1000,14,NULL,166.9804371,94.62224769,NULL,NULL,NULL,NULL,0.314393939
117928,169,36,4,0,0,0,190,12,0,1817,1803,14,2,55052,390,993,31,27.85714286,105.3799224,0,857.1428571,0,0.213017751,0.023668639,NULL
117946,1259,867,13,0,0,0,0,1600,4,10775,6588,4187,2,187994,36456,612,29,8.706950084,0,0,382.1351803,0.955337951,0.688641779,0.010325655,NULL
118198,0,0,0,436,291,630,242,0,0,1533,1533,0,2,24823,,1000,17,NULL,157.8604044,410.9589041,NULL,NULL,NULL,NULL,0.667431193
118259,0,0,0,301,151,0,46,0,0,849,849,0,2,31540,,1000,38,NULL,54.18138987,0,NULL,NULL,NULL,NULL,0.50166113
118277,0,0,0,401,168,96,476,0,0,1961,1961,0,2,54272,,1000,28,NULL,242.7332993,48.95461499,NULL,NULL,NULL,NULL,0.418952618
118286,0,0,0,560,214,54,40,0,0,1429,1429,0,2,43666,,1000,31,NULL,27.99160252,37.7886634,NULL,NULL,NULL,NULL,0.382142857
118347,0,0,0,271,63,66,618,0,0,8489,8489,0,2,124470,,1000,15,NULL,72.80009424,7.774767346,NULL,NULL,NULL,NULL,0.232472325
118541,0,0,0,0,0,0,62,0,0,1098,1090,8,2,28110,151,993,26,18.875,56.88073394,0,0,0,NULL,NULL,NULL
118684,0,0,0,211,39,60,624,0,0,6099,6099,0,2,67608,,1000,12,NULL,102.3118544,9.837678308,NULL,NULL,NULL,NULL,0.184834123
118693,157,56,0,0,0,0,0,0,0,795,795,0,2,23717,,1000,30,NULL,0,0,NULL,NULL,0.356687898,0,NULL
118718,0,0,0,1045,200,52,1636,0,0,13606,13606,0,2,212419,,1000,16,NULL,120.2410701,3.821843304,NULL,NULL,NULL,NULL,0.19138756
118772,0,0,0,152,16,476,398,0,0,10148,10148,0,2,86390,,1000,9,NULL,39.21955065,46.90579425,NULL,NULL,NULL,NULL,0.105263158
118888,188,112,4,0,0,0,0,456,206,2066,1170,896,2,28827,15876,567,25,17.71875,0,0,508.9285714,229.9107143,0.595744681,0.021276596,NULL
118912,0,0,0,1102,350,1248,2638,0,0,21194,21194,0,2,339656,,1000,17,NULL,124.4691894,58.88458998,NULL,NULL,NULL,NULL,0.317604356
118930,0,0,0,413,103,150,1166,0,0,14621,14621,0,2,159952,,1000,11,NULL,79.74830723,10.2592162,NULL,NULL,NULL,NULL,0.249394673
118967,0,0,0,484,322,0,0,0,0,1240,1240,0,2,41277,,1000,34,NULL,0,0,NULL,NULL,NULL,NULL,0.665289256
118976,0,0,0,1196,227,728,2572,0,0,23093,23093,0,2,342611,,1000,15,NULL,111.3757416,31.52470446,NULL,NULL,NULL,NULL,0.189799331
119067,0,0,0,461,133,114,956,0,0,14858,14858,0,2,136452,,1000,10,NULL,64.34244178,7.672634271,NULL,NULL,NULL,NULL,0.288503254
119137,0,0,0,1622,587,306,2572,0,0,18644,18644,0,2,281454,,1000,16,NULL,137.9532289,16.41278696,NULL,NULL,NULL,NULL,0.36189889
119164,0,0,0,2068,642,1978,3868,0,0,36770,36770,0,2,613036,,1000,17,NULL,105.194452,53.79385369,NULL,NULL,NULL,NULL,0.310444874
119173,169,84,1,0,0,4,360,362,44,3604,2862,742,2,69936,6442,795,25,8.681940701,125.7861635,1.397624039,487.8706199,59.29919137,0.49704142,0.00591716,NULL
119216,0,0,0,681,162,0,3190,0,0,18055,18055,0,2,257827,,1000,15,NULL,176.6823595,0,NULL,NULL,NULL,NULL,0.237885463
119234,0,0,0,34,23,64,0,0,0,199,199,0,2,3616,,1000,19,NULL,0,321.6080402,NULL,NULL,NULL,NULL,0.676470588
119270,14,7,1,0,0,596,498,0,0,1835,1835,0,2,57372,,1000,32,NULL,271.3896458,324.7956403,NULL,NULL,0.5,0.071428571,NULL
119331,0,0,0,486,152,182,1194,0,0,8673,8673,0,2,122210,,1000,15,NULL,137.6686268,20.98466505,NULL,NULL,NULL,NULL,0.312757202
119359,0,0,0,608,448,0,34,0,0,1114,1114,0,2,29870,,1000,27,NULL,30.52064632,0,NULL,NULL,NULL,NULL,0.736842105
119508,0,0,0,732,392,0,78,0,0,1233,1233,0,2,32106,,1000,27,NULL,63.26034063,0,NULL,NULL,NULL,NULL,0.535519126
119544,7,0,1,0,0,14,10,98,112,965,621,344,2,9112,4593,644,15,13.35174419,16.10305958,22.54428341,284.8837209,325.5813953,0,0.142857143,NULL
119605,26,5,1,0,0,78,266,6996,114,29786,16000,13786,2,373899,283477,538,24,20.56267228,16.625,4.875,507.4713477,8.269258668,0.192307692,0.038461538,NULL
119775,15,0,5,0,0,0,0,124,0,576,409,167,2,16531,6047,711,41,36.20958084,0,0,742.5149701,0,0,0.333333333,NULL
120184,147,63,5,0,0,0,0,430,0,2434,1626,808,2,30900,13648,669,20,16.89108911,0,0,532.1782178,0,0.428571429,0.034013605,NULL
120254,467,374,2,0,0,0,0,2,0,2207,2206,1,2,67025,4,1000,31,4,0,0,2000,0,0.800856531,0.004282655,NULL
120290,0,0,0,628,245,1610,1358,0,0,16269,16269,0,2,179609,,1000,12,NULL,83.47163317,98.96121458,NULL,NULL,NULL,NULL,0.390127389
120342,0,0,0,1870,727,434,3564,0,0,28052,28052,0,2,415507,,1000,15,NULL,127.0497647,15.47126765,NULL,NULL,NULL,NULL,0.388770053
120403,225,117,7,0,0,0,0,66,0,1164,1086,78,2,33657,1702,933,31,21.82051282,0,0,846.1538462,0,0.52,0.031111111,NULL
120421,0,0,0,407,94,252,1122,0,0,10446,10446,0,2,120307,,1000,12,NULL,107.4095348,24.12406663,NULL,NULL,NULL,NULL,0.230958231
120537,87,25,8,0,0,0,52,300,6,1870,1304,566,2,24567,8026,698,19,14.18021201,39.87730061,0,530.0353357,10.60070671,0.287356322,0.091954023,NULL
120838,1,0,0,0,0,0,0,118,12,291,30,261,2,952,5704,104,32,21.85440613,0,0,452.1072797,45.97701149,0,0,NULL
120865,190,57,7,0,0,0,272,4,0,2053,2045,8,2,68909,217,997,34,27.125,133.007335,0,500,0,0.3,0.036842105,NULL
120883,678,291,34,0,0,0,0,684,0,6870,4086,2784,2,126645,20411,595,31,7.331537356,0,0,245.6896552,0,0.42920354,0.050147493,NULL
120953,0,0,0,81,15,436,208,0,0,5119,5119,0,2,32363,,1000,7,NULL,40.63293612,85.17288533,NULL,NULL,NULL,NULL,0.185185185
120971,0,0,0,2024,559,1200,3956,0,0,34723,34723,0,2,461448,,1000,14,NULL,113.930248,34.55922587,NULL,NULL,NULL,NULL,0.276185771
121044,0,0,0,1748,556,210,5178,0,0,34050,34050,0,2,535351,,1000,16,NULL,152.0704846,6.167400881,NULL,NULL,NULL,NULL,0.318077803
121150,781,584,8,0,0,0,0,2446,0,8231,3746,4485,2,115057,72002,456,31,16.05395764,0,0,545.3734671,0,0.747759283,0.010243278,NULL
121257,262,210,3,0,0,0,0,0,0,1104,1104,0,2,33264,,1000,31,NULL,0,0,NULL,NULL,0.801526718,0.011450382,NULL
121275,0,0,0,0,0,20,268,0,0,372,372,0,2,11160,,1000,30,NULL,720.4301075,53.76344086,NULL,NULL,NULL,NULL,NULL
121309,538,318,6,0,0,0,0,450,0,3882,2607,1275,2,77779,15816,672,30,12.40470588,0,0,352.9411765,0,0.591078067,0.011152416,NULL
121345,382,344,1,0,0,0,0,0,0,1627,1627,0,2,50485,,1000,32,NULL,0,0,NULL,NULL,0.90052356,0.002617801,NULL
121363,0,0,0,350,95,38,652,0,0,5027,5027,0,2,76261,,1000,16,NULL,129.699622,7.559180426,NULL,NULL,NULL,NULL,0.271428571
121381,138,32,0,0,0,0,160,0,0,915,915,0,2,35288,,1000,39,NULL,174.863388,0,NULL,NULL,0.231884058,0,NULL
121619,0,0,0,1168,294,728,3642,0,0,45832,45832,0,2,376370,,1000,9,NULL,79.46412987,15.88409845,NULL,NULL,NULL,NULL,0.251712329
121691,572,358,4,0,0,162,0,1086,68,6305,4501,1804,2,113649,28797,714,26,15.96286031,0,35.99200178,601.9955654,37.6940133,0.625874126,0.006993007,NULL
121886,0,0,0,1044,205,448,1978,0,0,24815,24815,0,2,275219,,1000,12,NULL,79.70985291,18.05359661,NULL,NULL,NULL,NULL,0.196360153
121901,0,0,0,680,197,1122,3100,0,0,27033,27033,0,2,338100,,1000,13,NULL,114.6746569,41.50482743,NULL,NULL,NULL,NULL,0.289705882
121983,1,0,0,0,0,0,0,180,0,747,260,487,2,4251,3942,349,17,8.094455852,0,0,369.6098563,0,0,0,NULL
122180,0,0,0,944,225,428,3290,0,0,33406,33406,0,2,477814,,1000,15,NULL,98.48530204,12.81206969,NULL,NULL,NULL,NULL,0.238347458
122205,0,0,0,1675,580,512,2224,0,0,32604,32604,0,2,398700,,1000,13,NULL,68.21248927,15.70359465,NULL,NULL,NULL,NULL,0.346268657
122339,0,0,0,783,112,664,1344,0,0,23117,23117,0,2,238361,,1000,11,NULL,58.13903188,28.72345027,NULL,NULL,NULL,NULL,0.143039591
122366,0,0,0,21,17,0,292,0,0,389,389,0,2,9651,,1000,25,NULL,750.6426735,0,NULL,NULL,NULL,NULL,0.80952381
122375,0,0,0,1278,296,366,2018,0,0,33136,33136,0,2,372053,,1000,12,NULL,60.90053114,11.0453887,NULL,NULL,NULL,NULL,0.231611894
122384,0,0,0,524,158,590,1022,0,0,18132,18132,0,2,152528,,1000,9,NULL,56.36443856,32.53915729,NULL,NULL,NULL,NULL,0.301526718
122409,3578,1053,366,0,0,0,0,3492,436,34893,29520,5373,2,758150,94484,847,26,17.58496185,0,0,649.9162479,81.14647311,0.294298491,0.102291783,NULL
122436,1259,838,11,0,0,0,0,1326,442,9310,6123,3187,2,172753,37376,658,29,11.72764355,0,0,416.0652651,138.6884217,0.665607625,0.008737093,NULL
122454,57,18,1,0,0,0,0,180,8,803,578,225,2,13318,5533,720,24,24.59111111,0,0,800,35.55555556,0.315789474,0.01754386,NULL
122506,36,17,0,0,0,0,0,216,2,428,185,243,2,6744,8573,433,37,35.27983539,0,0,888.8888889,8.230452675,0.472222222,0,NULL
122597,3512,524,348,0,0,0,0,2450,0,32375,28203,4172,2,654062,59450,872,24,14.24976031,0,0,587.2483221,0,0.149202733,0.099088838,NULL
122612,1036,632,21,0,0,0,0,2610,0,11934,7241,4693,2,205253,59963,607,29,12.77711485,0,0,556.1474537,0,0.61003861,0.02027027,NULL
122658,0,0,0,1605,433,268,5026,0,0,24078,24078,0,2,374060,,1000,16,NULL,208.7382673,11.13049257,NULL,NULL,NULL,NULL,0.269781931
122685,0,0,0,2340,1110,0,4412,0,0,8337,8337,0,2,216951,,1000,27,NULL,529.2071489,0,NULL,NULL,NULL,NULL,0.474358974
122728,55,31,0,0,0,0,4,8,4,1342,1261,81,2,32398,839,940,26,10.35802469,3.172085646,0,98.7654321,49.38271605,0.563636364,0,NULL
122746,0,0,0,450,102,484,1142,0,0,10540,10540,0,2,86434,,1000,9,NULL,108.3491461,45.92030361,NULL,NULL,NULL,NULL,0.226666667
122755,3463,328,568,0,0,0,0,4538,0,33638,27264,6374,2,636025,78757,811,24,12.35597741,0,0,711.9548164,0,0.094715565,0.164019636,NULL
122791,0,0,0,653,106,842,1164,0,0,14720,14720,0,2,161213,,1000,11,NULL,79.07608696,57.20108696,NULL,NULL,NULL,NULL,0.162327718
122834,0,0,0,0,0,0,336,0,0,983,983,0,2,31555,,1000,33,NULL,341.8107833,0,NULL,NULL,NULL,NULL,NULL
122843,199,66,0,0,0,0,464,80,0,4111,3925,186,2,126131,4560,955,33,24.51612903,118.2165605,0,430.1075269,0,0.331658291,0,NULL
122852,0,0,0,0,0,0,86,0,0,346,346,0,2,10780,,1000,32,NULL,248.5549133,0,NULL,NULL,NULL,NULL,NULL
122889,0,0,0,2046,676,390,3510,0,0,26653,26653,0,2,386253,,1000,15,NULL,131.6924924,14.63249916,NULL,NULL,NULL,NULL,0.330400782
122931,1220,951,15,0,0,0,0,1656,256,9974,5765,4209,2,280565,65792,579,49,15.63126633,0,0,393.442623,60.82204799,0.779508197,0.012295082,NULL
122977,0,0,0,2935,879,0,2868,0,0,41459,41459,0,2,625221,,1000,16,NULL,69.17677706,0,NULL,NULL,NULL,NULL,0.299488927
123013,0,0,0,1421,482,5214,3782,0,0,31474,31474,0,2,390397,,1000,13,NULL,120.162674,165.6605452,NULL,NULL,NULL,NULL,0.339197748
123165,251,201,1,0,0,0,0,0,32,1086,1049,37,2,24904,518,966,24,14,0,0,0,864.8648649,0.800796813,0.003984064,NULL
123208,0,0,0,1226,790,0,48,0,0,1778,1778,0,2,59696,,1000,34,NULL,26.99662542,0,NULL,NULL,NULL,NULL,0.644371941
123217,0,0,0,1250,315,1010,2176,0,0,13726,13726,0,2,215175,,1000,16,NULL,158.5312546,73.5829812,NULL,NULL,NULL,NULL,0.252
123280,7,1,0,0,0,0,2,4,0,72,59,13,2,1120,120,820,19,9.230769231,33.89830508,0,307.6923077,0,0.142857143,0,NULL
123299,0,0,0,800,155,356,1308,0,0,12206,12206,0,2,167156,,1000,14,NULL,107.1604129,29.16598394,NULL,NULL,NULL,NULL,0.19375
123341,0,0,0,1739,520,842,4844,0,0,24413,24413,0,2,357870,,1000,15,NULL,198.4188752,34.489821,NULL,NULL,NULL,NULL,0.299022427
123457,164,67,3,0,0,0,0,120,0,1507,1164,343,2,28991,4478,773,25,13.05539359,0,0,349.8542274,0,0.408536585,0.018292683,NULL
123484,0,0,0,233,65,76,328,0,0,4028,4028,0,2,47073,,1000,12,NULL,81.42999007,18.86792453,NULL,NULL,NULL,NULL,0.278969957
123509,0,0,0,475,77,1108,1544,0,0,16434,16434,0,2,178583,,1000,11,NULL,93.95156383,67.42119995,NULL,NULL,NULL,NULL,0.162105263
123527,0,0,0,781,162,358,1966,0,0,16452,16452,0,2,239497,,1000,15,NULL,119.499149,21.76027231,NULL,NULL,NULL,NULL,0.207426376
123554,628,349,10,0,0,0,0,926,284,4709,3218,1491,2,92419,29025,684,29,19.4668008,0,0,621.0596915,190.4761905,0.555732484,0.015923567,NULL
123563,0,0,0,752,207,318,2786,0,0,14392,14392,0,2,187480,,1000,14,NULL,193.5797665,22.09560867,NULL,NULL,NULL,NULL,0.275265957
