"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"173993","7","2174798","0","0","585142","201902","123297","194059","111374","0","137703","0","339026","160150","0","124","2","2","3","2","0","8","0","0","11","33","4","0","3","0","15","17","8","11","5","7","3","68","338385","52752","91044","46344"
"174020","7","9761259","0","0","7203860","2654585","1682683","1534552","432634","0","0","37146","2787786","210095","0","1010","21","31","24","7","0","69","0","0","124","129","0","1","4","0","11","152","13","124","11","5","0","410","253473","72393","187065","6420"
"174066","7","257362150","54785629","10921901","21922359","85635010","131900993","93819396","50582889","15168240","38481062","789382","67954125","34052958","4565935","17703","752","2205","1873","1008","340","1860","1329","171","404","3330","1024","22","550","105","52","8038","125","1904","30","1701","26","14973","194746","62903","66310","58939"
"174075","7","4580153","0","0","303058","1777811","546603","728853","1667613","104601","796148","0","905060","575135","77428","281","21","10","16","39","3","25","0","0","6","74","24","0","12","2","22","114","34","6","2","38","11","232","321496","70877","21273","101690"
"174118","7","323568","0","0","52145","599948","0","0","0","0","0","225712","250908","0","0","61","7","0","0","0","0","7","0","0","1","6","0","11","0","0",,"14",,"1",,"11",,"32",,,,
"174127","7","1995216","0","0","326708","2591450","156420","185293","296813","121841","518967","0","764311","181772","0","300","34","4","4","8","4","22","0","0","7","58","17","0","4","0","68","76","89","7","8","21","25","162","198473","88154","32499","69706"
"174136","7","10530648","0","0","4106004","1987475","1048513","1592372","191031","71702","1423512","535385","2196594","610279","0","738","18","19","26","4","1","57","0","0","78","161","39","9","11","0","12","125","9","78","6","59","4","423","279773","60265","109086","68257"
"174154","7","1067158","0","0","412132","185273","0","39478","0","0","0","0","111051","0","0","65","2","0","1","0","0","3","0","0","8","17","0","0","0","0","32","6","11","8","15","0","0","31",,,,
"174206","7","340785","0","0","64260","93600","115560","0","0","0","0","99720","159245","58000","0","54","1","3","0","0","0","6","0","0","2","7","0","3","2","0","39","10","56","2","11","5","28","24","332811","155523","62756","154030"
"174233","7","33152155","2014088","248667","1788322","7543837","7917815","6146011","6256934","520665","5257090","190441","7179263","2136034","418911","1701","77","125","112","129","10","179","31","4","35","491","132","6","38","9","40","632","51","70","6","185","15","1378","326634","75868","39913","78845"
"174251","7","7632270","0","0","375716","2410075","1256867","562700","1136738","85059","1583443","0","1989925","1164221","30529","431","31","30","10","28","2","51","0","0","8","128","44","0","22","1","62","152","74","8","4","67","33","355","386335","105038","19018","140628"
"174279","7","1198740","0","0","1595851","1031565","0","0","0","0","0","0","205000","0","0","183","17","0","0","0","0","6","0","0","40","21","0","0","0","0","12","23","13","40","22","0","0","84",,,,
"174358","7","18639125","0","0","4139203","2135535","1280351","1840259","1707358","71702","1722514","66440","2510117","1120440","0","815","16","23","26","33","1","59","0","0","74","257","47","1","21","0","32","158","19","74","9","69","8","558","390864","54143","86799","61010"
"174376","7","7050475","0","0","2751660","1425613","763331","861594","43911","0","820561","277746","918345","417912","0","464","13","15","13","1","0","23","0","0","55","110","22","5","7","0","10","65","6","55","5","34","3","264","287118","37400","112057","61745"
"174385","7","49500","0","0","48197","245184","0","0","489258","0","0","0","62920","0","0","49","4","0","0","14","0","2","0","0","1","1","0","0","0","0","1","20","26","1","1","0","0","22",,,,
"174394","7","663319","0","0","351119","477580","171389","183865","0","0","0","283308","39041","0","0","82","5","4","3","0","0","1","0","0","7","11","0","6","0","0","18","13","21","7","12","6","10","37",,,,
"174428","7","11365362","0","0","2916541","1881933","884728","1506177","115341","0","1077006","142339","1794174","420209","0","638","17","17","24","2","0","47","0","0","54","175","29","2","8","0","12","107","7","54","4","39","3","375","334354","52784","85801","48234"
"174437","7","2712858","0","0","394632","1395742","103108","382532","780309","0","468697","77164","993972","347959","0","238","18","2","6","21","0","27","0","0","10","42","13","2","7","0","28","74","49","10","7","22","14","148","279458","102396","40652","92074"
"174473","7","5558101","0","0","1369765","1011712","358052","440525","229305","0","287036","302969","729963","422986","0","330","10","7","7","5","0","18","0","0","24","89","8","5","8","0","16","47","9","24","4","21","4","181","349259","45871","86073","63654"
"174491","7","5913572","0","0","2441263","3045773","2319953","0","1211834","90941","967833","0","1793705","391040","35818","587","35","45","0","27","2","49","0","0","57","97","28","0","9","1","26","158","42","57","15","38","10","350","211473","67400","87301","49875"
"174507","7","2935902","533066","0","97083","2663197","1166664","242168","0","42453","430066","0","1381035","0","0","265","30","30","6","0","1","34","8","0","2","50","11","0","0","0","47","101","95","10","9","11","10","172","198740","96365","42657","29112"
"174525","7","253914","0","0","40049","342638","152648","0","98244","0","55569","41272","146168","34234","0","30","7","4","0","3","0","5","0","0","1","6","2","1","1","0","36","19","115","1","6","4","24","30","167726","96562","26455","86583"
"174570","7","1748172","0","0","366997","654555","136075","281838","287079","0","76128","71493","453973","117763","0","138","7","3","5","6","0","12","0","0","7","28","2","1","2","0","17","33","20","7","4","5","3","73","267386","69439","56133","40591"
"174604","7","493010","0","0","317919","84000","0","0","0","0","78362","0","94022","53536","0","43","1","0","0","0","0","2","0","0","6","8","2","0","1","0","16","3","6","6","12","3","6","20","213424","40703","137627","57099"
"174738","7","8385462","0","0","1800505","1188384","903418","1257229","149062","0","976389","117597","1318923","393483","0","501","11","17","20","3","0","34","0","0","34","131","26","2","7","0","16","85","10","34","4","35","4","285","347598","54675","74635","61659"
"174747","7","11860836","0","0","1880282","4760190","1467373","1268344","1575261","397859","2252530","0","1996406","542589","402646","537","50","26","19","32","7","53","0","0","36","164","73","0","11","12","77","187","88","36","17","96","45","483","392692","79274","62253","105873"
"174756","7","6697744","0","0","1301567","990313","224273","360493","41050","43911","275406","190092","1159752","341806","0","416","9","4","6","1","1","29","0","0","25","105","8","3","6","0","16","50","8","25","4","17","3","197","355469","63883","69078","42846"
"174783","7","35077538","0","0","10989343","3986908","2999593","4811436","3474501","528409","3282433","90326","5853196","2399089","80596","1579","29","51","69","57","5","136","0","0","178","459","87","2","45","2","23","347","17","178","9","136","7","1120","337096","61329","105608","56242"
"174792","7","10947792","0","0","2454607","4671529","1400217","1165896","2132147","148187","2241941","26478","2481938","0","61734","517","46","25","19","39","3","64","0","0","44","154","68","1","0","2","73","196","93","44","21","71","34","465","338177","81249","75823","71978"
"174817","7","6044690","0","0","2172309","5472350","1198536","1797845","2831482","79563","1307102","0","2260842","736813","0","987","72","23","37","69","2","71","0","0","46","98","42","0","15","0","13","274","36","46","6","57","7","475","185087","71669","66515","62584"
"174844","7","16653700","0","0","2714775","4850894","2308847","1501352","2233126","138203","3912961","0","1289850","1214541","264160","833","45","44","25","40","2","33","0","0","49","217","94","0","19","4","67","189","58","49","15","117","36","572","346175","29688","56431","112075"
"174862","7","1650309","0","0","650526","1952896","266001","199939","289405","0","0","255317","329820","0","0","233","25","5","6","7","0","9","0","0","18","36","0","7","0","0","25","52","36","18","13","7","5","113","216266","43227","85249","33458"
"174899","7","12447859","0","0","1166920","3260210","2748523","1458530","3193808","331283","1208820","29640","2000066","546921","55848","733","34","55","23","69","7","56","0","0","25","187","39","1","10","1","38","244","49","25","5","51","10","507","332781","62331","31196","49223"
"174914","7","41041924","0","0","3694711","18046511","7737394","6556252","2154176","281560","7888193","2229603","6644794","969684","703704","1956","182","131","103","34","4","156","0","0","80","461","199","30","15","19","39","610","52","80","7","263","23","1414","327306","55241","29465","94034"
"175005","7","17346622","0","0","598304","7762316","1394058","1327481","3849278","147879","1814731","33738","2690207","747094","0","953","108","32","25","86","3","77","0","0","18","273","57","1","13","0","46","331","56","18","3","71","12","693","399791","65416","13789","59821"
"175014","7","4328543","0","0","9397746","10488464","1370504","696788","0","0","0","421699","1109907","0","0","683","112","28","12","0","0","27","0","0","189","70","0","6","0","0","9","179","22","189","23","6","1","444",,,,
"175041","7","7256113","0","0","1564216","1356831","465499","682734","52075","0","662147","186500","1047128","305411","0","434","13","9","12","1","0","27","0","0","30","114","17","3","5","0","12","62","6","30","3","25","3","231","333614","48145","71918","53060"
"175078","7","8287714","0","0","2522714","1634784","926315","619050","1651789","0","1108182","0","915186","675092","0","437","13","15","10","28","0","21","0","0","42","111","29","0","12","0","13","87","11","42","5","41","5","281","362669","40051","110394","78036"
"175139","7","524714","0","0","169805","610193","37302","42328","107871","0","46540","0","234112","0","0","51","8","1","1","2","0","6","0","0","3","8","2","0","0","0",,"18",,"3",,"2",,"31","262375","117070","84908","23272"
"175157","7","1192486","0","0","673347","119813","103628","68800","108847","0","117470","0","91162","91204","0","76","1","2","1","2","0","2","0","0","11","19","3","0","2","0","21","8","9","11","12","5","5","43","305374","23346","172432","53438"
"175227","7","4865930","0","0","366110","2444403","901037","192731","491541","0","0","0","468639","0","35360","220","25","15","4","10","0","10","0","0","8","78","0","0","0","1","55","64","45","8","6","1","1","151","466174","44903","35075","3388"
"175236","7","6825264","0","0","1077082","1158025","377783","545280","76609","0","489093","205938","1042304","281357","40298","393","11","8","9","1","0","26","0","0","21","106","13","4","5","1","19","55","10","21","4","23","4","205","357063","54530","56347","53188"
"175263","7","4748929","0","0","578481","1009806","444410","420000","0","0","135782","281734","452301","165641","0","195","10","9","7","0","0","11","0","0","10","74","4","5","3","0","24","37","12","10","3","12","4","133","425379","40517","51817","52235"
"175272","7","22991044","0","0","5223002","2792240","1793341","3389034","2611941","71702","1583785","109140","2613374","1118644","0","1025","22","32","48","47","1","61","0","0","85","327","42","2","20","0","33","211","21","85","9","64","6","687","382140","44632","86813","46732"
"175281","7","4467551","0","0","808861","2203642","629332","292134","1242029","0","150280","0","911807","385590","0","347","20","9","5","23","0","21","0","0","15","34","4","0","6","0",,"78",,"15",,"10",,"137","300336","61301","54377","36024"
"175315","7","11725810","0","0","3611776","2092003","1018152","1289631","461970","53975","1123300","441237","2273237","665549","38190","780","20","19","22","8","1","56","0","0","65","180","29","6","12","1","12","126","9","65","4","48","3","419","290444","57646","89462","56184"
"175342","7","10058780","362959","90661","1355276","4190892","488051","1519960","2960549","35150","2447836","50276","5474439","780964","130541","766","54","10","42","80","1","161","6","1","31","167","103","2","27","5","37","348","77","38","8","137","30","690","290431","159086","52229","98447"
"175421","7","5088269","0","0","252750","3517295","1725987","337367","1156099","0","1588209","0","2677817","0","0","485","52","39","9","26","0","78","0","0","6","98","46","0","0","0","20","204","41","6","1","46","9","354","294944","155228","14651","92061"
"175430","7","1533154","0","0","78500","515372","179730","148737","151340","0","0","0","516095","61800","0","100","7","5","4","4","0","20","0","0","2","34","0","0","1","0","55","40","64","2","3","1","2","77","421520","141899","21582","16991"
